,time,stg,lat,lon,depth,xx,yy,label,clipped_stns,clipped_binary,n_clipped_stns,Mw
25679,2018-10-29T15:57:27.631500Z,32.0,53.787966,-2.966617,2.380469,336413.5083930829,432837.3376117705,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25680,2018-10-29T15:57:37.893800Z,32.0,53.788311,-2.966292,2.350391,336435.4414927271,432875.42804137664,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25681,2018-10-29T15:57:58.507700Z,32.0,53.788273,-2.966357,2.346094,336431.10177238856,432871.2587752861,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25682,2018-10-29T15:58:17.583700Z,32.0,53.788311,-2.966032,2.367578,336452.5705482024,432875.1947544386,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25683,2018-10-29T15:59:09.918400Z,32.0,53.788848,-2.9666810000000003,2.358984,336410.6260116448,432935.519806836,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25684,2018-10-29T15:59:20.955700Z,32.0,53.78984499999999,-2.9666810000000003,2.341797,336412.1340037876,433046.43860524177,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7290175842848958
25685,2018-10-29T15:59:39.844400Z,32.0,53.787966,-2.967915,2.414844,336327.99420183944,432838.5036261503,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25686,2018-10-29T16:00:00.539800Z,32.0,53.790114,-2.966615,2.466406,336416.8888404416,433076.30630893016,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25687,2018-10-29T16:01:57.655700Z,32.0,53.788158,-2.966811,2.324609,336401.01781983854,432858.8722695614,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25688,2018-10-29T16:02:29.099600Z,32.0,53.788886,-2.967655,2.346094,336346.51627194136,432940.6221862529,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25689,2018-10-29T16:03:01.433300Z,32.0,53.788119,-2.967395,2.328906,336362.4841624181,432855.0579406771,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25690,2018-10-29T16:04:20.592900Z,32.0,53.789308,-2.96694,2.341797,336394.2589939859,432986.9285003781,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25691,2018-10-29T16:05:24.012700Z,32.0,53.789654000000006,-2.967914,2.363281,336330.616396191,433026.2968193847,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.2441251151397621
25692,2018-10-29T16:07:17.702100Z,32.0,53.789654000000006,-2.967135,2.397656,336381.9360767037,433025.5969744463,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.2727205580782152
25693,2018-10-29T16:09:32.747800Z,32.0,53.786892,-2.966617,2.363281,336411.8840814933,432717.8523969681,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25694,2018-10-29T16:09:40.367900Z,32.0,53.789232,-2.966551,2.290234,336419.7711651913,432978.1240998565,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25695,2018-10-29T16:10:45.275000Z,32.0,53.78996,-2.966356,2.346094,336433.71844568074,433058.9409872243,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25696,2018-10-29T16:10:47.519400Z,32.0,53.789692,-2.9666810000000003,2.298828,336411.90258547483,433029.41696299607,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25697,2018-10-29T16:12:13.854200Z,32.0,53.787659,-2.967396,2.466406,336361.7220280181,432803.8827079961,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25698,2018-10-29T16:14:24.591000Z,32.0,53.787199,-2.968435,1.6757810000000002,336292.57358962065,432753.64012815175,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25699,2018-10-29T16:14:49.020800Z,32.0,53.78750600000001,-2.966357,2.449219,336429.9420636929,432785.9280603703,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25700,2018-10-29T16:16:39.529700Z,32.0,53.78996,-2.967654,2.328906,336348.2082074339,433060.1064308827,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6337961123253439
25701,2018-10-29T16:20:48.964600Z,32.0,53.78984499999999,-2.9666810000000003,2.333203,336412.1340037876,433046.43860524177,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25702,2018-10-29T16:20:58.047800Z,32.0,53.788695,-2.966032,2.350391,336453.1509724597,432917.9157547955,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.1362002231165809
25703,2018-10-29T16:21:51.984600Z,32.0,53.788119,-2.967136,2.328906,336379.5474112132,432854.8252808357,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25704,2018-10-29T16:22:13.488900Z,32.0,53.789193,-2.965577,2.380469,336483.8789492712,432972.9114946596,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25705,2018-10-29T16:23:24.360000Z,32.0,53.788886,-2.966356,2.500781,336432.09452052054,432939.4557059485,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25706,2018-10-29T16:23:47.894700Z,32.0,53.788196,-2.966227,2.320312,336439.5498978801,432862.57566691376,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25707,2018-10-29T16:28:36.922900Z,32.0,53.789615000000005,-2.9666810000000003,2.3074220000000003,336411.7861202228,433020.85051574936,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25708,2018-10-29T16:31:24.537700Z,32.0,53.78858,-2.966097,2.380469,336448.6949099964,432905.1800190523,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25709,2018-10-29T16:33:25.743500Z,32.0,53.789922,-2.96668,2.341797,336412.31634790404,433055.0041552276,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7021005313809692
25710,2018-10-29T16:33:30.892900Z,32.0,53.78915500000001,-2.966811,2.350391,336402.5259965696,432969.7910426954,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25711,2018-10-29T16:36:18.697900Z,32.0,53.788465,-2.966032,2.367578,336452.80332216754,432892.3276553035,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25712,2018-10-29T16:37:05.151000Z,32.0,53.788273,-2.967915,2.397656,336328.4591199814,432872.65811653726,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.3442124218020908
25713,2018-10-29T16:37:26.164300Z,32.0,53.79026700000001,-2.966875,2.414844,336399.9919671297,433093.5613305864,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25714,2018-10-29T16:37:58.288300Z,32.0,53.788771,-2.9659020000000003,2.358984,336461.8302849441,432926.2543390783,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25715,2018-10-29T16:38:00.684400Z,32.0,53.787659,-2.965838,2.397656,336464.36614695296,432802.4840224193,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25716,2018-10-29T16:39:55.881400Z,32.0,53.790421,-2.968173,2.466406,336314.71558862017,433111.8601026319,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25717,2018-10-29T16:41:49.929800Z,32.0,53.787736,-2.969603,2.578125,336216.43696878845,432814.43243513047,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6480573703695693
25718,2018-10-29T16:42:00.899700Z,32.0,53.789462,-2.9672,2.462109,336377.3633878391,433004.2948665589,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7317177656307114
25719,2018-10-29T16:42:49.461000Z,32.0,53.788234,-2.9659020000000003,2.376172,336461.0187045768,432866.5116832329,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25720,2018-10-29T16:43:08.391800Z,32.0,53.788119,-2.969733,2.569531,336208.4533689202,432857.15902849054,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25721,2018-10-29T16:43:28.819000Z,32.0,53.789692,-2.96681,2.358984,336403.40421138954,433029.53276141774,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7305869984922193
25722,2018-10-29T16:43:55.989100Z,32.0,53.788119,-2.965837,2.380469,336465.12718623393,432853.65932752006,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25723,2018-10-29T16:43:59.888200Z,32.0,53.787199,-2.965319,2.466406,336497.8641067237,432750.8423714459,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25724,2018-10-29T16:44:06.521100Z,32.0,53.789730000000006,-2.965707,2.595312,336476.1260267691,433032.77073956456,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25725,2018-10-29T16:44:45.855900Z,32.0,53.789538,-2.966811,2.298828,336403.1053715405,433012.4007667396,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25726,2018-10-29T16:46:21.273900Z,32.0,53.788119,-2.967655,2.380469,336345.3550327513,432855.2915614347,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25727,2018-10-29T16:47:02.763600Z,32.0,53.788158,-2.966032,2.324609,336452.33928621595,432858.1731066031,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25728,2018-10-29T16:48:01.679000Z,32.0,53.788426,-2.965578,2.380469,336482.6542601462,432887.5816044461,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25729,2018-10-29T16:48:13.675800Z,32.0,53.786892,-2.966357,2.294531,336429.01370022976,432717.61899507616,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25730,2018-10-29T16:48:34.397700Z,32.0,53.788695,-2.966811,2.324609,336401.8301453089,432918.614876328,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25731,2018-10-29T16:48:39.781100Z,32.0,53.78873299999999,-2.965837,2.4320310000000003,336466.0550765564,432921.9684380512,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25732,2018-10-29T16:50:04.553500Z,32.0,53.789193,-2.967655,2.363281,336346.9810736481,432974.7766896496,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.111968463359417
25733,2018-10-29T16:52:15.101700Z,32.0,53.78835,-2.965448,2.371875,336491.1039578948,432879.00983853295,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25734,2018-10-29T16:54:17.467700Z,32.0,53.789385,-2.966811,2.316016,336402.8739237534,432995.3791273125,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.0181293926435195
25735,2018-10-29T16:54:35.264400Z,32.0,53.788119,-2.965578,2.346094,336482.1904374078,432853.42704216094,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25736,2018-10-29T16:55:35.541400Z,32.0,53.788119,-2.966876,2.311719,336396.6765416759,432854.59178530745,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25737,2018-10-29T16:55:43.057900Z,32.0,53.787966,-2.967655,2.380469,336345.1233918931,432838.2699387191,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25738,2018-10-29T16:55:54.151500Z,32.0,53.787966,-2.967136,2.346094,336379.3158916936,432837.8036502565,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25739,2018-10-29T16:56:38.097200Z,32.0,53.792108,-2.969991,2.277344,336197.5093101108,433301.1765846585,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.10236176595361
25740,2018-10-29T16:57:46.762200Z,32.0,53.788426,-2.966876,2.328906,336397.1409733274,432888.7463081325,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.1557848539746622
25741,2018-10-29T17:00:52.443900Z,32.0,53.790651,-2.967784,2.354688,336340.690344164,433137.0986937006,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.1521495610414716
25742,2018-10-29T17:01:44.791600Z,32.0,53.78996,-2.967654,2.363281,336348.2082074339,433060.1064308827,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25743,2018-10-29T17:02:59.841600Z,32.0,53.789538,-2.96694,2.3074220000000003,336394.606967197,433012.5165826932,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.1043891878487129
25744,2018-10-29T17:03:07.613600Z,32.0,53.788158,-2.966032,2.384766,336452.33928621595,432858.1731066031,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25745,2018-10-29T17:05:43.144000Z,32.0,53.7895,-2.966096,2.346094,336450.1514899881,433007.53152167104,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
25746,2018-10-29T17:06:03.858300Z,32.0,53.789654000000006,-2.967914,2.346094,336330.616396191,433026.2968193847,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9858095666421044
25747,2018-10-29T17:08:10.108900Z,32.0,53.788081000000005,-2.966811,2.316016,336400.9013416026,432850.3058254413,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.166070467867092
25748,2018-10-29T17:09:34.822800Z,32.0,53.789232,-2.9666810000000003,2.427734,336411.20682075806,432978.2407862405,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.905281390033581
